QuestionID	Question	DocumentID	DocumentTitle	SentenceID	Sentence	Label
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	547	This would have been fully enough time to form and train a new crew for any submarine .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	548	<num> . Considerable attention needs to be devoted to an article by Captain 1st Rank -LRB- Reserve -RRB- A. N. Gorbachev , a former submarine commander , printed in the newspaper KOMSOMOLSKAYA PRAVDA -LRB- <num> April <num> -RRB- , and to his interview with this paper on <num> December <num> .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	549	In both publications Gorbachev blames the demise of the submariners and the submarine itself on the designer on the basis of rumors and talks with `` yardkeeper acquaintances '' of his .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	550	But it is not among designers , it is not in ship building industry , it is not in the military acceptance system and , finally , it is not in the navy 's Main Directorate of Ship Building that we must seek those `` who sank this ship as well , '' as the captain 1st rank -LRB- reserve -RRB- does .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	551	The fire was predestined by the poor preparation of the ship for the cruise and the grossest violations of the rules of operating the submarine 's equipment .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	552	Nor was the compartment fully involved aboard the submarine in the initial period of the accident .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	553	The former commander of the submarine asked some questions that sound very strange coming from him -- `` Who taught the submariners to use the life rafts and prepare them for use ?	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	554	What other word can you use to describe the attempt to blame the designer for the submarine 's demise without any proof or justifications ?	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	555	Nor could you have known that the American submarine `` Thrasher '' sank not due to `` inadequate underwater unsinkability '' but for an entirely different reason .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	556	None of this information is contained in the adventure novels on the basis of which you probably developed your ideas about submarine building .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	557	And do n't recall Admiral S. O. Makarov and Academician A. N. Krylov in vain , believe me that submarine designers also understand unsinkability and the procedure for designing particular systems and entire submarines .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	558	Something has to be said about the articles written by the writer N. A. Cherkashin , a former submarine deputy commander for political affairs .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	559	While I do not feel it necessary to fully analyze the author 's version of the crew 's actions during the accident , we do need to examine some of the questions associated with the submarine 's design , and dwell on just certain aspects of this version .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	560	It was unique , because the nuclear- powered submarine was itself unique : a special hull , navigation at very great depth ... . '' -LSB- . sup -RSB- <num> -LSB- / -RSB-	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	561	It seems that a fire depends on the structure and material of the hull , as well as on the depth at which a submarine travels .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	562	As for design concepts not associated with deep-sea navigation , they are all standard ones , tested by many years of practical Soviet submarine ship building , and they correspond to the requirements of the navy , the sector 's standards , and state standards .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	563	Five years of accident-free operation confirmed the high operating reliability of the submarine , and this time was fully sufficient to reveal any deficiencies , if there were any .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	564	The author goes on to say : `` In discussing the causes of the disaster , even the most frantic revilers of the unfortunate crew are forced to kick the ball through their own goalposts : Accident prevention aboard this nuclear-powered submarine remained at the level of previous years .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	565	As everyone knows , the captain 1st rank -LRB- reserve -RRB- is not a submarine builder , and if he is trying to `` score a goal , '' he is not at all doing it through his own goalposts .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	566	A. Zelenskiy , Captain 2d Rank V. V. Stafanovskiy and many other submariners are not builders of submarines , but this does n't keep them from making a realistic assessment of the level of occupational training of submarine crews .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	567	Their reference is to those responsible for the weak combat and occupational training of all submarine crews , to those who , rather than engaging in honest , open and principled dialogue , are hiding behind the backs of the deceased members of Captain 1st Rank Vanin 's crew , and who are dealing with dissidents out of public view .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	568	Allow me to inform you , my respected writer , that the sorry specialists from the 1st Submarine Flotilla misled you .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	569	It would be pertinent here to cite the following statement by division deputy commander Captain 1st Rank Kolyada , as presented by the writer N. A. Cherkashin : `` The submarine behaved normally .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	570	When compartments <num> and <num> are flooded at the same time that main ballast tank No. <num> is flooded , the submarine loses <num> percent of its buoyancy reserve at the stern .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	571	This is not counting the unblown tank No. <num> and the flooded starboard tank No <num> . Elementary logic tells us that no submarine can remain afloat with such loss of buoyancy and with such an upsetting moment .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	572	It was because of this professional incompetency that the crew found itself in the frigid waters of the Norwegian Sea without rescue equipment , and was forced to pay for this with its life .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	573	In his effort to show the crew 's actions as heroic , Cherkashin loses his sense of proportion , and steps beyond all permissible limits : `` Not knowing yet whether the submarine was sinking or surfacing , the `` keeper of the reactor , '' remote-control group commander Captain Lieutenant Igor Orlov began shutting down the menacing heart of the nuclear-powered submarine .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	574	It is shameful for the former submarine deputy commander for political affairs not to know that any action associated with changing a submarine 's propulsion parameters is made only on the basis of orders from the attack center , and not on one 's own initiative .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	575	The newspaper SMENA -LRB- <num> April <num> -RRB- carried an article by Captain 1st Rank -LRB- Retired -RRB- V. A. Boyko titled `` No Culprits as Usual ? ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	576	As it turns out , in order to create submarines with `` tenacity , '' we need to first `` improve the concept of and requirements on submarine survivability , '' and not until this should we `` realize them in design and construction , and test them out in trials and during certification -- thus designing submarines with tenacity. ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	577	He is in a better position to know how imperfect the concepts of and requirements on submarine design are in relation to survivability .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	578	cites specific `` deficiencies '' of the submarine which , in the opinion of the authors influenced the tragedy 's outcome .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	579	The authors of the letter have other complaints against the structures of the submarine : `` The situation was aggravated by design deficiencies , to wit : The LOKh system ; the standard system for relieving excess pressure in distressed compartments ; an integrated system that would help the personnel to forecast the possible development of events in extreme situations on the basis of objective data ; the impossibility of controlling the airtightness of compartments from the control room . ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	580	Such a system does not exist in the navy 's requirements on submarine design .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	581	The leadership of submarine formations is responsible for such development .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	582	There is no need to bring up the fact that not a single submarine of the navy has an integrated system for forecasting possible development of events in extreme situations on the basis of objective data .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	583	No submarines of the navy have a system for controlling the airtightness of compartments from the control room -LRB- with the exception of a certain class of submarine with a limited number of personnel -RRB- .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	584	Development of such systems for manned compartments is not foreseen in the navy 's requirements on submarine design .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	585	Introduction of such a system into a submarine would be equivalent to complicating the design , increasing the weight and size characteristics of the equipment , and reducing its reliability .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	586	As for the degree to which these negative indicators could be compensated by the anticipated increase in submarine survivability , the answer to this question can be provided only through meticulous design development .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	587	The list of `` design imperfections '' was signed by naval deputy commander -in- chief V. V. Zaytsev and it is called `` Submarine Design Peculiarities Influencing , in the Navy 's Opinion , the Advent and Development of Large and Fast-Developing Fires and Hindering Ship Damage Control . ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	588	None of the `` design peculiarities '' could have caused the accident and the demise of the submarine .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	589	The `` consequences '' indicated by the authors do not reflect the actual circumstances of the accident , and they are directed at justifying the inactivity of the submarine 's leadership in ship damage control , and at covering up the mistakes it made .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	590	But there 's one thing that raises questions : The deadline for fulfilling measures to organize training centers and to improve submarine basing and technical maintenance conditions , and measures in the social sphere , has been extended to the year <num> , and most of the funds for scientific research and experimental design work -LRB- up to <num> percent -RRB- are to be spent on projects having nothing to do with the fire safety of submarines or their survivability , or with designing individual protective and rescue equipment for submariners .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	591	Nor is optimism raised by the nonspecific nature of measures to create training centers and establish submarine basing and technical maintenance conditions .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	592	The planned purchase of <num> survival suits abroad evokes bewilderment in light of the cheerful assertions by Vice Admiral R. L. Dymov , chief of the navy 's search and rescue service , that series production of Russian -made survival suits will begin in <num> . -LSB- . sup -RSB- <num> -LSB- / -RSB-	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	593	This immediately brings to mind Vice Admiral V. V. Zaytsev 's `` classical '' pronouncement : `` Confident reports prior to <num> indicate that ship damage control efforts were proceeding according to plan , that the situation aboard the submarine was being monitored , and that entry of water into the pressure hull was not noted. ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	594	<num> . For practical purposes there was only one tank containing turbine oil in compartment <num> of the submarine , and not three -- a <num> m -LSB- . sup -RSB- <num> -LSB- / -RSB-	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	595	Five years of the submarine 's operation demonstrated the effectiveness of the system for removing oil vapor from the air of compartments .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	596	The complaints of the authors of the remark that the designers failed to satisfy the requirements of the TPPL-75 -LSB- Submarine Design Requirements -RSB- are wrong .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	597	Thus these TPPL- <num> were not introduced on any submarine of the navy .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	598	Because such cable was difficult to manufacture , it was not used aboard any submarine .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	599	Recommendations of the design office regarding the use of the submarine 's equipment in emergency situations , 21.GGK-E-478-82 , do not foresee closure of valves on oil pipelines when sealing compartment <num> .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	600	In addition the design office did not draw up instructions , to be included in the operating documents , on testing the airtightness of intercompartment submarine bulkheads with a vacuum of <num> mm Hg -LRB- see Article <num> , RBZh-PL-82 -RRB- .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	601	The attempt to criticize the `` Recommendations '' 21.GGK-E-478-82 drawn up by the designer is wrong , because they were not intended for use by submarine personnel .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	602	The recommendations were drawn up in response to an assignment from the Naval Institute No. <num> specially to serve as the basis upon which this institute was to draw up the `` Manual on Combat Use of Technical Resources '' -LRB- RBITS -RRB- -- one of the fundamental documents of the set of submarine damage control documents .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	603	Closure of these valves is not foreseen in the general section on sealing the bulkheads , because this affects submarine power and must be carried out on the basis of a decision of the control room -LRB- Article <num> , RBZh-PL-82 -RRB- .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	604	<num> . The complaint of the authors of the remark that the absence of instructions on testing the airtightness of the submarine 's intercompartment bulkheads with a <num> mm Hg vacuum is unjustified .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	605	The designer 's operating and design documents do not foresee testing a submarine 's intercompartment bulkheads for airtightness with a <num> mm Hg vacuum , and there is nothing in Article <num> of the RBZh-PL-82 that says that such a test must be conducted on the basis of the designer 's documentation .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	606	Later on these sources of hot gases were closed by the submarine 's personnel , which for practical purposes stopped the growth of pressure in compartment <num> ; the assertion of the authors of the remark that this mistake by the designer led to the death of personnel due to burns is a deliberate lie .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	607	<num> . `` The submarine design did not foresee a system with the necessary freon reserve for fast recharging of any LOKh station to provide for repeated delivery of freon to a distressed compartment in the presence of large fires in order to create a fire-quenching concentration .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	608	Other resources capable of extinguishing a fire at elevated pressure are not foreseen by the submarine 's design .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	609	The submarine lacks resources for extinguishing a fire at compartment pressures exceeding <num> kg /cm -LSB- . sup -RSB- <num> -LSB- / -RSB- . ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	610	It does not make any sense to introduce this information into LOKh system operations , because the instructions are not part of the set of submarine damage control documents .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	611	Information on the fire extinguishing characteristics of freon and on the range of uses of the LOKh system should be contained in the RBZh-PL-82 , which is the principal submarine damage control document , in attachment No. <num> , `` Firefighting Resources . ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	612	The assertions of the authors of the remark that a fire extinguishing concentration of freon could not be created in compartments <num> and <num> because of the absence of freon reserves aboard the submarine are unfounded .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	613	The consequences : This resulted in a fire in the GKP , which complicated leadership of submarine damage control efforts. ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	614	Compartment <num> filled with gas , and so the attack center was compelled to carry out the subsequent submarine damage control actions while wearing individual protective equipment .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	615	The consequences : It is impossible in a major emergency situation to completely deenergize a submarine compartment , which is why the accident occurred and why a fire arose in compartment <num> . '' The designer 's conclusion : <num> .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	616	Introduction of switching apparatus into control circuits unjustifiably complicates the circuits and reduces the reliability of a submarine 's electric power system as a whole .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	617	Even after the circuit breaker tripped in the distribution panel RShchN- <num> , located in compartment <num> , the electric power system of the submarine remained serviceable , and continued to function until the end of the tragedy .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	618	`` The kingstonless design of the TsGB sharply reduces the longitudinal stability of a submarine when it is not in trim and when the sea is disturbed .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	619	The consequences : This resulted in the flooding of TsGB No. <num> , <num> , <num> and disturbance of their integrity , as a result of which the submarine lost buoyancy and longitudinal stability. ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	620	The line of reasoning of the authors of the remark suggesting that the kingstonless design of main ballast tanks sharply reduces the longitudinal stability of a submarine if it is not in trim and if the sea is disturbed is essentially incompetent .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	621	A submarine does not go out of trim on its own , but as a result of a loss of buoyancy reserve when the end compartments or ballast tanks fill up ; in this case the submarine 's longitudinal stability also decreases regardless of the design of the main ballast tanks and the sea state .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	622	In addition sea state begins to affect the buoyancy reserve of a submarine -LRB- and not its longitudinal stability , as the authors of the remark assert -RRB- at a sea state of <num> - <num> points or more .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	623	The submarine surfaced with its starboard main ballast tanks No. <num> and <num> not blown .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	624	The submarine sank as a result of flooding of compartment <num> and partially of compartment <num> , with absolutely no damage control efforts attempted by the personnel .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	625	When any one of the cofferdams fails , the high- pressure air system provides for surfacing of the submarine and subsequent blowing of previously unblown main ballast tanks through the blowing line using air from the outboard air main with the assistance of a diver .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	626	Field trials conducted on <num> - <num> November <num> aboard a certain submarine with the participation of representatives from the designer , from the Naval Institute No. <num> , from the Naval Academy and from the Northern Fleet 's 1st Submarine Flotilla confirm the high effectiveness of blowing the main ballast tanks using the outboard air system , and maintenance of high effectiveness of blowing any tank regardless of the physical state of neighboring tanks .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	627	`` The design does not foresee a system aboard the submarine for computerized documentation of events pertaining to calculation of stability and unsinkability , or an automated system producing recommendations to the leadership regarding damage control in major emergency situations .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	628	In addition to this , the submarine lacks instruments by which to monitor the submarine 's static attitude in a disturbed sea -LRB- violation of the requirements of articles 9.2.5 ,	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	629	The means of objectively monitoring change in the submarine 's attitude are lacking , making it impossible for the GKP to correctly predict the submarine 's behavior when water enters a compartment and the TsGB . ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	630	`` The design does not foresee a system for monitoring the filling -LRB- blowing -RRB- of the submarine 's TsGB .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	631	Not a single submarine of the navy has a system for monitoring the filling of main ballast tanks .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	632	The consequences : RAVA hoses ruptured in response to fire and the elevated temperature in the compartment , which led to uncontrolled flooding of the compartment and loss of the submarine 's longitudinal stability and buoyancy. ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	633	As for the `` consequences '' : The operator at the main propulsion unit console did not fulfill requirements of articles <num> and <num> of the RBZh-PL-82 with regard to sealing off the distressed compartment , and he did not close the remotely controlled kingston valve of the stern-tube gland 's cooling system , which does not affect the submarine 's propulsion ; this resulted in entry of water into compartment <num> following rupture of the RAVA hose in response to the fire .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	634	The submarine lacks a program supporting the reliability of technical resources -LRB- the requirements of Article <num> of the OTT6 .1.1 - <num>	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	635	As for the essence of the issue : The requirements regarding reliability of particular systems and of the submarine as a whole were satisfied by the designer by issuing specifications on new equipment with high reliability indicators , and with the large volume of experimental design work carried out by the equipment manufacturer , including manufacture of experimental models of this equipment .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	636	A log was developed and a spare set of equipment not used aboard other classes of submarines was delivered in order to keep the submarine 's reliability high .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	637	The high reliability of equipment designed on the basis of the designer 's specifications and of the submarine as a whole manifested itself during the accident , in the course of which all equipment and systems operated without failure until the last moment , and all safety and blocking systems foreseen by the design worked , which ensured automatic accident-free shut- down of equipment of the main propulsion unit , including the reactor and the main turbogear unit .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	638	During the accident these circuit breakers provided for automatic disconnection of damaged networks , distribution panels and damaged electrical equipment , and ensured trouble-free operation of the electric power system until the submarine 's demise .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	639	Further entry of air into compartment <num> out of the high-pressure air system due to incorrect actions taken by the submarine 's command led to development of the fire and the increase in temperature in the compartment to 800-900ëC -LRB- according to calculations -RRB- at a compartment pressure of <num> kg /cm -LSB- . sup -RSB- <num> -LSB- / -RSB- .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	640	personnel of compartment <num> were poisoned as a result of the incorrect actions of the commander of this compartment , who connected the SDS to the medium-pressure air system according to the back-up procedure , and then the submarine 's command , which disconnected the high- and medium-pressure mains without warning the personnel of compartment <num> of this ; <num> . personnel in compartment <num> were poisoned because the commander of this compartment failed to monitor operation of the SDS system , which was receiving air from the damaged cofferdam No. <num> of the high-pressure air main , and the incorrect actions of the attack center , on the instructions of which air was cut off to the medium- pressure air system without the personnel of the compartments being notified .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	641	`` The number of personnel calculated by the central design office serving as the designer was insufficient to service equipment in normal conditions , and absolutely not enough to carry out submarine damage control in times of accident .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	642	Without the consent of industry the navy increased the crew to <num> persons by its Directive No. 730/2/00395 dated <num> April <num> ; in this case the number of personnel in BCh-5 was increased by only one person .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	643	Apparently the navy felt that this number was fully sufficient for this department , which maintains technical resources and carries out submarine damage control .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	644	Were the qualifications of the specialists adequate , the increase that was made in the crew size to <num> persons would have been quite enough to maintain the submarine under normal operating conditions .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	645	The requirement of Article <num> of the RBZh-PL-82 , which prohibits a submarine from going to sea undermanned , was violated .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	646	The submarine 's leadership used the commander of the damage control division for duties inconsistent with the prescriptions of Article <num> , RBZh-PL-82 , as a result of which neither the buoyancy and stability of the ship , nor expenditure of high-pressure air , nor pressure in the compartments was monitored , and competent actions were not taken in submarine damage control ; <num> . Captain 1st Rank Ye .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	647	A. Vanin 's crew did not have sufficient knowledge of the material of the submarine , and its combat training level was very low in regard to ship damage control ; <num> . during the accident the submarine 's attack center displayed passiveness in ship damage control efforts , and certain decisions that it did make were incompetent as a rule ; <num> . the attempt by the authors of the remark to transfer the blame for the outcome of the accident onto the designer is directed at concealing the low occupational and combat readiness of Captain 1st Rank Vanin 's crew .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	648	The consequences : Absence of communication made efficient leadership of submarine damage control practically impossible. ''	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	649	<num> . The assertion of the authors of the remark that loss of communication made efficient leadership of submarine damage control practically impossible is inconsistent with reality , because all of the necessary and fundamental decisions and actions relating to ship damage control should have been carried out by personnel of compartment <num> -- that is , the compartment containing the attack center .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	650	This assertion by the authors of the remark is only an excuse for the inactivity of the submarine 's command in damage control efforts .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	651	<num> . Article 12.2.9 of the TPPL-75 discusses relief of pressure by compressors in normal submarine operating conditions , which has nothing in common with the remarks here , and therefore the reference to it is incorrect .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	652	In accordance with Article <num> of the RBZh-PL-82 , the responsibility of developing recommendations on relieving pressure in each compartment of a surfaced and a submerged submarine of each class is assigned to the naval formations .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	653	The fire and gas contamination of the compartments were caused by the failure of the submarine 's command to fulfill the requirements of articles <num> and <num> , and the failure of the personnel to fulfill articles <num> and <num> of the RBZh-PL-82 regarding sealing off compartments , disconnecting high-pressure air and hydraulic system pipelines passing through the distressed compartment , and bleeding air reserves overboard from the damaged cofferdam No. <num> of the high- pressure air system .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	654	The decision to relieve pressure was made by the submarine 's command at <num> -- that is , at a time when the hydraulic system was disconnected and control over ship systems in the distressed compartments was lost , and pressure in the compartments attained <num> kg /cm -LSB- . sup -RSB- <num> -LSB- / -RSB- .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	655	On <num> October <num> the battleship `` Novorossiysk '' sank as a result of an outside explosion while standing at the main base of the Black Sea Fleet .	0
55	What nuclear-powered Russian submarine sank in the Norwegian Sea on April <num> , <num> ?	D55	doctitle	656	<num> . Bringing a crew up to the first line means officially confirming the readiness of a submarine crew for independent navigation and patrol duty .	0
